spectrum_id,mp_id,cu_oxidation_state,status,reason,evidence
spectrum_0000,mp-10092,1.0,assigned,,query_snapshot.json:material_id=mp-10092; method=None
spectrum_0812,mp-697008,2.0,assigned,,query_snapshot.json:material_id=mp-697008; method=None
spectrum_0813,mp-697994,2.0,assigned,,query_snapshot.json:material_id=mp-697994; method=None
spectrum_0814,mp-698276,1.0,assigned,,query_snapshot.json:material_id=mp-698276; method=None
spectrum_0815,mp-698313,1.0,assigned,,query_snapshot.json:material_id=mp-698313; method=None
spectrum_0816,mp-698361,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-698361; method=None
spectrum_0817,mp-698396,1.0,assigned,,query_snapshot.json:material_id=mp-698396; method=None
spectrum_0818,mp-698413,2.0,assigned,,query_snapshot.json:material_id=mp-698413; method=None
spectrum_0819,mp-699474,2.0,assigned,,query_snapshot.json:material_id=mp-699474; method=None
spectrum_0820,mp-703398,2.0,assigned,,query_snapshot.json:material_id=mp-703398; method=None
spectrum_0821,mp-703515,2.0,assigned,,query_snapshot.json:material_id=mp-703515; method=None
spectrum_0822,mp-703531,2.0,assigned,,query_snapshot.json:material_id=mp-703531; method=None
spectrum_0823,mp-704617,2.0,assigned,,query_snapshot.json:material_id=mp-704617; method=None
spectrum_0824,mp-704645,2.0,assigned,,query_snapshot.json:material_id=mp-704645; method=None
spectrum_0825,mp-704745,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-704745; method=None
spectrum_0826,mp-705439,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-705439; method=None
spectrum_0827,mp-705524,2.0,assigned,,query_snapshot.json:material_id=mp-705524; method=None
spectrum_0828,mp-706287,2.0,assigned,,query_snapshot.json:material_id=mp-706287; method=None
spectrum_0829,mp-706670,2.0,assigned,,query_snapshot.json:material_id=mp-706670; method=None
spectrum_0830,mp-707052,2.0,assigned,,query_snapshot.json:material_id=mp-707052; method=None
spectrum_0831,mp-707169,1.0,assigned,,query_snapshot.json:material_id=mp-707169; method=None
spectrum_0832,mp-707170,2.0,assigned,,query_snapshot.json:material_id=mp-707170; method=None
spectrum_0833,mp-707201,2.0,assigned,,query_snapshot.json:material_id=mp-707201; method=None
spectrum_0834,mp-707464,2.0,assigned,,query_snapshot.json:material_id=mp-707464; method=None
spectrum_0835,mp-707852,2.0,assigned,,query_snapshot.json:material_id=mp-707852; method=None
spectrum_0836,mp-707879,2.0,assigned,,query_snapshot.json:material_id=mp-707879; method=None
spectrum_0837,mp-709325,2.0,assigned,,query_snapshot.json:material_id=mp-709325; method=None
spectrum_0838,mp-712,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-712; method=None
spectrum_0839,mp-720299,2.0,assigned,,query_snapshot.json:material_id=mp-720299; method=None
spectrum_0840,mp-720337,2.0,assigned,,query_snapshot.json:material_id=mp-720337; method=None
spectrum_0841,mp-720417,1.0,assigned,,query_snapshot.json:material_id=mp-720417; method=None
spectrum_0842,mp-720876,2.0,assigned,,query_snapshot.json:material_id=mp-720876; method=None
spectrum_0843,mp-721072,2.0,assigned,,query_snapshot.json:material_id=mp-721072; method=None
spectrum_0844,mp-721604,2.0,assigned,,query_snapshot.json:material_id=mp-721604; method=None
spectrum_0845,mp-721789,2.0,assigned,,query_snapshot.json:material_id=mp-721789; method=None
spectrum_0846,mp-721943,2.0,assigned,,query_snapshot.json:material_id=mp-721943; method=None
spectrum_0847,mp-722280,2.0,assigned,,query_snapshot.json:material_id=mp-722280; method=None
spectrum_0848,mp-722867,2.0,assigned,,query_snapshot.json:material_id=mp-722867; method=None
spectrum_0849,mp-723175,2.0,assigned,,query_snapshot.json:material_id=mp-723175; method=None
spectrum_0850,mp-733590,2.0,assigned,,query_snapshot.json:material_id=mp-733590; method=None
spectrum_0851,mp-752783,2.0,assigned,,query_snapshot.json:material_id=mp-752783; method=None
spectrum_0852,mp-753954,2.0,assigned,,query_snapshot.json:material_id=mp-753954; method=None
spectrum_0853,mp-756758,2.0,assigned,,query_snapshot.json:material_id=mp-756758; method=None
spectrum_0854,mp-774723,2.0,assigned,,query_snapshot.json:material_id=mp-774723; method=None
spectrum_0855,mp-774726,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-774726; method=None
spectrum_0856,mp-838,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-838; method=None
spectrum_0857,mp-845,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-845; method=None
spectrum_0858,mp-861595,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-861595; method=None
spectrum_0859,mp-862687,2.0,assigned,,query_snapshot.json:material_id=mp-862687; method=None
spectrum_0860,mp-8800,1.0,assigned,,query_snapshot.json:material_id=mp-8800; method=None
spectrum_0861,mp-8806,1.0,assigned,,query_snapshot.json:material_id=mp-8806; method=None
spectrum_0862,mp-8927,1.0,assigned,,query_snapshot.json:material_id=mp-8927; method=None
spectrum_0863,mp-9248,1.0,assigned,,query_snapshot.json:material_id=mp-9248; method=None
spectrum_0864,mp-9660,2.0,assigned,,query_snapshot.json:material_id=mp-9660; method=None
spectrum_0865,mp-998,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-998; method=None
spectrum_0866,mp-999135,1.0,assigned,,query_snapshot.json:material_id=mp-999135; method=None
spectrum_0867,mp-1001780,1.0,assigned,,query_snapshot.json:material_id=mp-1001780; method=None
spectrum_0868,mp-1005792,1.0,assigned,,query_snapshot.json:material_id=mp-1005792; method=None
spectrum_0869,mp-1008511,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1008511; method=None
spectrum_0870,mp-1017556,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1017556; method=None
spectrum_0871,mp-1018029,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1018029; method=None
spectrum_0872,mp-1018149,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1018149; method=None
spectrum_0873,mp-1018705,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1018705; method=None
spectrum_0874,mp-1018713,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1018713; method=None
spectrum_0875,mp-1018714,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1018714; method=None
spectrum_0876,mp-1018784,1.0,assigned,,query_snapshot.json:material_id=mp-1018784; method=None
spectrum_0877,mp-1018893,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1018893; method=None
spectrum_0878,mp-1023132,2.0,assigned,,query_snapshot.json:material_id=mp-1023132; method=None
spectrum_0879,mp-10244,1.0,assigned,,query_snapshot.json:material_id=mp-10244; method=None
spectrum_0880,mp-1024954,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1024954; method=None
spectrum_0881,mp-1024957,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1024957; method=None
spectrum_0882,mp-1024987,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1024987; method=None
spectrum_0883,mp-1024991,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1024991; method=None
spectrum_0884,mp-1024994,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1024994; method=None
spectrum_0885,mp-1025013,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025013; method=None
spectrum_0886,mp-1025021,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025021; method=None
spectrum_0887,mp-1025032,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025032; method=None
spectrum_0888,mp-1025116,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025116; method=None
spectrum_0889,mp-1025122,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025122; method=None
spectrum_0890,mp-1025128,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025128; method=None
spectrum_0891,mp-1025134,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025134; method=None
spectrum_0892,mp-1025136,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025136; method=None
spectrum_0893,mp-1025265,2.0,assigned,,query_snapshot.json:material_id=mp-1025265; method=None
spectrum_0894,mp-1025340,1.0,assigned,,query_snapshot.json:material_id=mp-1025340; method=None
spectrum_0895,mp-1025402,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1025402; method=None
spectrum_0896,mp-1025532,2.0,assigned,,query_snapshot.json:material_id=mp-1025532; method=None
spectrum_0897,mp-10288,1.0,assigned,,query_snapshot.json:material_id=mp-10288; method=None
spectrum_0898,mp-10336,1.0,assigned,,query_snapshot.json:material_id=mp-10336; method=None
spectrum_0899,mp-1038,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1038; method=None
spectrum_0900,mp-10381,1.0,assigned,,query_snapshot.json:material_id=mp-10381; method=None
spectrum_0901,mp-10533,1.0,assigned,,query_snapshot.json:material_id=mp-10533; method=None
spectrum_0902,mp-10598,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-10598; method=None
spectrum_0903,mp-1068891,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1068891; method=None
spectrum_0904,mp-1069287,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1069287; method=None
spectrum_0905,mp-1069357,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1069357; method=None
spectrum_0906,mp-1069375,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1069375; method=None
spectrum_0907,mp-1069443,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1069443; method=None
spectrum_0908,mp-1069825,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1069825; method=None
spectrum_0909,mp-1070573,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1070573; method=None
spectrum_0910,mp-1070869,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1070869; method=None
spectrum_0911,mp-1071051,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1071051; method=None
spectrum_0912,mp-1071645,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1071645; method=None
spectrum_0913,mp-1071835,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1071835; method=None
spectrum_0914,mp-1071904,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1071904; method=None
spectrum_0915,mp-1072033,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1072033; method=None
spectrum_0916,mp-1072041,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1072041; method=None
spectrum_0917,mp-1072264,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1072264; method=None
spectrum_0918,mp-10746,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-10746; method=None
spectrum_0919,mp-10749,1.0,assigned,,query_snapshot.json:material_id=mp-10749; method=None
spectrum_0920,mp-1076933,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1076933; method=None
spectrum_0921,mp-1077154,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077154; method=None
spectrum_0922,mp-1077165,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077165; method=None
spectrum_0923,mp-1077167,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077167; method=None
spectrum_0924,mp-1077209,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077209; method=None
spectrum_0925,mp-1077290,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077290; method=None
spectrum_0926,mp-1077293,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077293; method=None
spectrum_0927,mp-1077351,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077351; method=None
spectrum_0928,mp-1077428,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077428; method=None
spectrum_0929,mp-1077453,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077453; method=None
spectrum_0930,mp-1077498,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077498; method=None
spectrum_0931,mp-1077518,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077518; method=None
spectrum_0932,mp-1077741,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077741; method=None
spectrum_0933,mp-1077750,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077750; method=None
spectrum_0934,mp-1077752,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077752; method=None
spectrum_0935,mp-1077802,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1077802; method=None
spectrum_0936,mp-1077929,2.0,assigned,,query_snapshot.json:material_id=mp-1077929; method=None
spectrum_0937,mp-1078005,1.25,assigned,,query_snapshot.json:material_id=mp-1078005; method=None
spectrum_0938,mp-1078292,1.0,assigned,,query_snapshot.json:material_id=mp-1078292; method=None
spectrum_0939,mp-1078460,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078460; method=None
spectrum_0940,mp-1078489,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078489; method=None
spectrum_0941,mp-1078543,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078543; method=None
spectrum_0942,mp-1078544,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078544; method=None
spectrum_0943,mp-1078592,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078592; method=None
spectrum_0944,mp-1078630,1.0,assigned,,query_snapshot.json:material_id=mp-1078630; method=None
spectrum_0945,mp-1078692,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078692; method=None
spectrum_0946,mp-1078729,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078729; method=None
spectrum_0947,mp-1078738,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078738; method=None
spectrum_0948,mp-1078853,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078853; method=None
spectrum_0949,mp-1078857,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078857; method=None
spectrum_0950,mp-1078916,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078916; method=None
spectrum_0951,mp-1078920,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1078920; method=None
spectrum_0952,mp-1078982,2.0,assigned,,query_snapshot.json:material_id=mp-1078982; method=None
spectrum_0953,mp-1079261,2.0,assigned,,query_snapshot.json:material_id=mp-1079261; method=None
spectrum_0954,mp-1079357,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1079357; method=None
spectrum_0955,mp-1079361,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1079361; method=None
spectrum_0956,mp-1079498,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1079498; method=None
spectrum_0957,mp-1079508,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1079508; method=None
spectrum_0958,mp-1079779,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1079779; method=None
spectrum_0959,mp-1079868,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1079868; method=None
spectrum_0960,mp-1079890,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1079890; method=None
spectrum_0961,mp-1080085,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1080085; method=None
spectrum_0962,mp-1080116,2.0,assigned,,query_snapshot.json:material_id=mp-1080116; method=None
spectrum_0963,mp-1080149,1.0,assigned,,query_snapshot.json:material_id=mp-1080149; method=None
spectrum_0964,mp-1080384,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1080384; method=None
