chemistry,method,condition,truth,predicted,count
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li2Ti3O7_11,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,LiTiP2O7_4,Ti(PO5)2_4,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,TiPO4_11,Li4P2O7_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Ti2P2O11_2,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,TiP2O7_205,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,pdf_40_120,noise_0.04_trial2,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,background_0.05,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,raw_xrd,background_0.05,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,raw_xrd,background_0.05,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,raw_xrd,background_0.05,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,raw_xrd,background_0.05,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,background_0.05,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,sqrt_xrd,background_0.05,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,sqrt_xrd,background_0.05,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,sqrt_xrd,background_0.05,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,sqrt_xrd,background_0.05,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,sqrt_xrd,background_0.05,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,sqrt_xrd,background_0.05,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,background_0.05,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,background_subtracted_xrd,background_0.05,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,background_subtracted_xrd,background_0.05,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,background_subtracted_xrd,background_0.05,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,background_subtracted_xrd,background_0.05,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,background_subtracted_xrd,background_0.05,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,background_subtracted_xrd,background_0.05,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,background_0.05,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,background_0.05,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,background_0.05,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,derivative_xrd,background_0.05,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,derivative_xrd,background_0.05,Li3Ti4O8_3,TiO2_141,1
Li-Ti-P-O,derivative_xrd,background_0.05,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,derivative_xrd,background_0.05,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,derivative_xrd,background_0.05,Li3PO4_31,Li3PO4_62,1
Li-Ti-P-O,derivative_xrd,background_0.05,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,derivative_xrd,background_0.05,TiO2_136,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,background_0.05,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,derivative_xrd,background_0.05,TiPO4_14,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,background_0.05,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,background_0.05,TiPO4_14,LiOH_129,1
Li-Ti-P-O,derivative_xrd,background_0.05,P2O5_43,LiTi2(PO4)3_167,1
Li-Ti-P-O,derivative_xrd,background_0.05,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiPO5_2,LiP_14,4
Li-Ti-P-O,pdf_1_5,background_0.05,LiOH_129,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiPO5_62,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,Li8PO3_221,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,Li2O_166,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,Li3PO4_31,Li2CO3_15,3
Li-Ti-P-O,pdf_1_5,background_0.05,Ti(PO3)3_9,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,Li4Ti5O12_227,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,Li4P2O7_14,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,P2O5_43,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,TiP2_62,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_1_5,background_0.05,Ti5(PO5)4_19,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,LiTi2O4_12,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiTi2O4_58,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,Ti(PO3)3_9,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,Li4TiO4_63,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiPO5_62,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiTi2(PO4)3_167,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiPO4_146,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,Li3Ti4O8_3,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,NH4H2PO4_122,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiP2O7_4,TiP_194,3
Li-Ti-P-O,pdf_1_5,background_0.05,Li3PO4_62,Li2CO3_15,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiOH-H2O_12,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiO2_141,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,Li2Ti2(PO4)3_60,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,P2O5_161,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,TiP_193,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,TiP2_62,TiP_193,1
Li-Ti-P-O,pdf_1_5,background_0.05,Li4TiO4_63,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,Ti2P2O11_2,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiTi2O4_227,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,Li4P2O7_2,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,Ti3PO2_164,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,Ti(PO5)2_4,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,P2O5_62,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiO2_227,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,Ti2P2O9_2,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,TiPO4_11,Li2CO3_15,2
Li-Ti-P-O,pdf_1_5,background_0.05,Ti(PO5)2_4,Li4P4O17_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,TiO2_141,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiTi2O4_11,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,TiO2_136,TiP_194,1
Li-Ti-P-O,pdf_1_5,background_0.05,TiP2O7_205,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,Li4P4O17_15,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,TiP2O9_14,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.05,LiPO3_13,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiO2_141,TiP_193,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiTi2O4_31,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,Li3PO4_62,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,TiPO4_14,TiP_194,2
Li-Ti-P-O,pdf_1_5,background_0.05,TiO2_136,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiPO3_14,Li4P4O17_15,2
Li-Ti-P-O,pdf_1_5,background_0.05,Ti4(PO5)3_43,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.05,TiP2O7_205,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,Li2O_225,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiOH-H2O_12,TiP_194,2
Li-Ti-P-O,pdf_1_5,background_0.05,Li4Ti5O12_227,TiP_194,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiPO3_14,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.05,LiTiO2_141,Li2TiO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.05,TiP2O9_14,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_5_40,background_0.05,LiTiPO5_62,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_5_40,background_0.05,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_5_40,background_0.05,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_5_40,background_0.05,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_5_40,background_0.05,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,pdf_1_40,background_0.05,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_40,background_0.05,Li4Ti5O12_227,LiTi2O4_227,1
Li-Ti-P-O,pdf_1_40,background_0.05,Li4Ti5O12_227,Li2TiO3_15,3
Li-Ti-P-O,pdf_1_40,background_0.05,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_1_40,background_0.05,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_1_40,background_0.05,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,background_0.05,LiTi2O4_31,LiTi2O4_11,2
Li-Ti-P-O,pdf_40_120,background_0.05,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li3PO4_31,TiP_194,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_40_120,background_0.05,LiTi2O4_12,TiPO4_31,1
Li-Ti-P-O,pdf_40_120,background_0.05,LiTi2O4_58,P2O5_62,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,background_0.05,TiP_193,TiPO4_11,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li2Ti3O7_11,Li2O_225,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,pdf_40_120,background_0.05,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,pdf_40_120,background_0.05,Li3PO4_31,P2O5_62,1
Li-Ti-P-O,pdf_40_120,background_0.05,P2O5_62,Li2O_166,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,background_0.05,LiTiP2O7_4,Ti(PO5)2_4,1
Li-Ti-P-O,pdf_40_120,background_0.05,TiPO4_11,Li4P2O7_14,1
Li-Ti-P-O,pdf_40_120,background_0.05,Ti2P2O11_2,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,background_0.05,TiP2O7_205,P2O5_62,1
Li-Ti-P-O,pdf_40_120,background_0.05,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,pdf_40_120,background_0.05,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,background_0.25,LiTiPO5_62,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,Li2O_166,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,Li4Ti5O12_227,TiP2_62,3
Li-Ti-P-O,raw_xrd,background_0.25,P2O5_43,TiP2_62,2
Li-Ti-P-O,raw_xrd,background_0.25,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,raw_xrd,background_0.25,LiTi2O4_58,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,LiPO4_146,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,P2O5_161,Li4P4O17_15,1
Li-Ti-P-O,raw_xrd,background_0.25,Li2O_225,Li2Ti2(PO4)3_60,1
Li-Ti-P-O,raw_xrd,background_0.25,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,raw_xrd,background_0.25,TiO2_141,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,LiTi2(PO4)3_167,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,LiTi2O4_11,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,TiO2_136,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,TiP2O7_205,TiP2_62,1
Li-Ti-P-O,raw_xrd,background_0.25,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,background_0.25,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTiPO5_62,Li4P4O17_15,3
Li-Ti-P-O,sqrt_xrd,background_0.25,Li4Ti5O12_227,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,P2O5_43,Li4P4O17_15,3
Li-Ti-P-O,sqrt_xrd,background_0.25,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTi2O4_58,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTi2(PO4)3_167,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,Li3Ti4O8_3,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,Li8PO3_221,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,NH4H2PO4_122,Li4P4O17_15,3
Li-Ti-P-O,sqrt_xrd,background_0.25,P2O5_161,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,sqrt_xrd,background_0.25,Ti2P2O9_2,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTi2O4_227,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,TiO2_141,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTiP2O7_4,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTi2O4_11,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,TiO2_136,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTi2O4_31,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,sqrt_xrd,background_0.25,TiPO4_14,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,Ti4(PO5)3_43,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,LiPO3_13,Li4P4O17_15,2
Li-Ti-P-O,sqrt_xrd,background_0.25,LiTiO2_141,Li4P4O17_15,1
Li-Ti-P-O,sqrt_xrd,background_0.25,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,background_0.25,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,background_subtracted_xrd,background_0.25,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,background_subtracted_xrd,background_0.25,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,background_subtracted_xrd,background_0.25,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,background_subtracted_xrd,background_0.25,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,background_subtracted_xrd,background_0.25,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,background_0.25,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,background_0.25,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,background_0.25,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,derivative_xrd,background_0.25,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,derivative_xrd,background_0.25,Li3Ti4O8_3,TiO2_141,1
Li-Ti-P-O,derivative_xrd,background_0.25,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,derivative_xrd,background_0.25,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,derivative_xrd,background_0.25,Li3PO4_31,Li3PO4_62,1
Li-Ti-P-O,derivative_xrd,background_0.25,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,derivative_xrd,background_0.25,TiO2_136,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,background_0.25,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,derivative_xrd,background_0.25,TiPO4_14,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,background_0.25,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,background_0.25,TiPO4_14,LiOH_129,1
Li-Ti-P-O,derivative_xrd,background_0.25,P2O5_43,LiTi2(PO4)3_167,1
Li-Ti-P-O,derivative_xrd,background_0.25,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_5,background_0.25,LiTiPO5_2,LiP_14,4
Li-Ti-P-O,pdf_1_5,background_0.25,LiOH_129,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,LiTiPO5_62,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li8PO3_221,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li2O_166,LiP_14,4
Li-Ti-P-O,pdf_1_5,background_0.25,Li3PO4_31,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Li2CO3_15,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Ti(PO3)3_9,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Li4Ti5O12_227,LiP_14,4
Li-Ti-P-O,pdf_1_5,background_0.25,Li4P2O7_14,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,TiP_193,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,TiPO4_31,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,P2O5_43,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,TiP2_62,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Ti5(PO5)4_19,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,LiTi2O4_12,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,LiTi2O4_58,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Li4TiO4_63,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,LiTi2(PO4)3_167,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,LiPO4_146,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Li3Ti4O8_3,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.25,NH4H2PO4_122,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,LiTiP2O7_4,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li3PO4_62,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,LiOH-H2O_12,TiP_194,1
Li-Ti-P-O,pdf_1_5,background_0.25,LiTiO2_141,LiP_14,4
Li-Ti-P-O,pdf_1_5,background_0.25,Li2Ti2(PO4)3_60,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,P2O5_161,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Li2TiO3_15,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Ti2P2O11_2,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li2Ti3O7_11,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.25,LiTi2O4_227,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li2Ti3O7_11,TiP_194,1
Li-Ti-P-O,pdf_1_5,background_0.25,TiP_194,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li4P2O7_2,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,TiP2O7_205,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Ti3PO2_164,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Ti(PO5)2_4,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li2O_225,TiP_194,1
Li-Ti-P-O,pdf_1_5,background_0.25,P2O5_62,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,LiTiO2_227,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li4P4O17_15,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Ti2P2O9_2,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,Li3PO4_31,Li2CO3_15,1
Li-Ti-P-O,pdf_1_5,background_0.25,TiPO4_11,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,TiO2_141,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,LiTi2O4_11,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,TiO2_136,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,TiP2O9_14,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,TiPO4_11,TiP_194,1
Li-Ti-P-O,pdf_1_5,background_0.25,LiPO3_13,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,LiTi2O4_31,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,TiPO4_14,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,LiPO3_14,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Ti4(PO5)3_43,LiP_14,3
Li-Ti-P-O,pdf_1_5,background_0.25,Li2O_225,LiP_14,1
Li-Ti-P-O,pdf_1_5,background_0.25,LiOH-H2O_12,LiP_14,2
Li-Ti-P-O,pdf_1_5,background_0.25,TiPO4_14,TiP_194,1
Li-Ti-P-O,pdf_5_40,background_0.25,LiTiPO5_62,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_5_40,background_0.25,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_5_40,background_0.25,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_5_40,background_0.25,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_5_40,background_0.25,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,pdf_5_40,background_0.25,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_40,background_0.25,LiTiPO5_62,LiP_14,1
Li-Ti-P-O,pdf_1_40,background_0.25,Li4Ti5O12_227,Li2TiO3_15,4
Li-Ti-P-O,pdf_1_40,background_0.25,P2O5_43,Li2CO3_15,3
Li-Ti-P-O,pdf_1_40,background_0.25,Ti(PO3)3_9,TiP2_62,1
Li-Ti-P-O,pdf_1_40,background_0.25,LiTiPO5_62,Ti5(PO5)4_19,2
Li-Ti-P-O,pdf_1_40,background_0.25,LiPO4_146,TiP2_62,1
Li-Ti-P-O,pdf_1_40,background_0.25,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_1_40,background_0.25,P2O5_161,TiP2_62,2
Li-Ti-P-O,pdf_1_40,background_0.25,Ti2P2O11_2,Li2CO3_15,2
Li-Ti-P-O,pdf_1_40,background_0.25,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_1_40,background_0.25,Ti2P2O9_2,TiP2_62,2
Li-Ti-P-O,pdf_1_40,background_0.25,TiO2_141,TiP2_62,1
Li-Ti-P-O,pdf_1_40,background_0.25,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,background_0.25,LiTi2O4_31,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,background_0.25,LiTi2(PO4)3_167,TiP2_62,1
Li-Ti-P-O,pdf_1_40,background_0.25,Li4P2O7_2,TiP2_62,1
Li-Ti-P-O,pdf_1_40,background_0.25,Li4P2O7_14,TiP2_62,2
Li-Ti-P-O,pdf_1_40,background_0.25,LiPO3_13,TiP2_62,1
Li-Ti-P-O,pdf_40_120,background_0.25,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li3PO4_31,TiP_194,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_40_120,background_0.25,LiTi2O4_12,TiPO4_31,1
Li-Ti-P-O,pdf_40_120,background_0.25,LiTi2O4_58,P2O5_62,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,background_0.25,TiP_193,TiPO4_11,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li2Ti3O7_11,Li2O_225,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,pdf_40_120,background_0.25,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,pdf_40_120,background_0.25,Li3PO4_31,P2O5_62,1
Li-Ti-P-O,pdf_40_120,background_0.25,P2O5_62,Li2O_166,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,background_0.25,LiTiP2O7_4,Ti(PO5)2_4,1
Li-Ti-P-O,pdf_40_120,background_0.25,TiPO4_11,Li4P2O7_14,1
Li-Ti-P-O,pdf_40_120,background_0.25,Ti2P2O11_2,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,background_0.25,TiP2O7_205,P2O5_62,1
Li-Ti-P-O,pdf_40_120,background_0.25,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,pdf_40_120,background_0.25,Li4P2O7_14,Li4P2O7_2,1
